Query is the topic title = "Telemarketing practices U.S."

Doc_ID ModelC_Score
18100 22.29075724749932
18164 22.29075724749932
18163 22.29075724749932
18859 17.65796292474013
19440 17.65796292474013
46968 14.652753745614909
66338 14.652753745614909
45422 14.652753745614909
46485 14.652753745614909
52020 14.652753745614909
22382 10.019959422855715
13057 10.019959422855715
18706 10.019959422855715
75763 10.019959422855715
47049 10.019959422855715
18798 10.019959422855715
28923 10.019959422855715
49617 9.093366427188036
27440 8.66057210442884
49650 4.632794322759195
22660 4.460572104428841
7776 4.460572104428841
11807 4.460572104428841
46228 4.199999999999999
8928 4.199999999999999
10710 4.199999999999999
39410 0.0
78879 0.0
9871 0.0
54771 0.0
57753 0.0
39303 0.0
65899 0.0
19990 0.0
65283 0.0
37856 0.0
32520 0.0
68969 0.0
77444 0.0
50034 0.0
30059 0.0
18648 0.0
56209 0.0
61895 0.0
64858 0.0
12851 0.0
4157 0.0
23643 0.0
54232 0.0
67401 0.0
73312 0.0
6630 0.0
