Query is the topic title = "NAFTA"

Doc_ID ModelC_Score
52489 6.999561122014331
66880 6.999561122014331
66895 6.999561122014331
52661 6.999561122014331
85663 6.999561122014331
24044 6.999561122014331
9133 6.999561122014331
37202 6.999561122014331
84829 6.999561122014331
51453 6.999561122014331
55609 6.999561122014331
85344 6.999561122014331
51260 6.999561122014331
60293 6.999561122014331
31619 6.999561122014331
83678 6.999561122014331
61165 6.999561122014331
68709 6.999561122014331
58009 6.999561122014331
8622 6.999561122014331
75205 6.999561122014331
58199 0.0
75183 0.0
46161 0.0
85759 0.0
61161 0.0
25903 0.0
41074 0.0
46152 0.0
43605 0.0
60154 0.0
46157 0.0
60224 0.0
