Query is the topic title = "U.S. gas prices"

Doc_ID JM_Score
51082 -3.103498863700658
51080 -3.103498863700658
41275 -3.2737812332159484
65942 -3.46477819948264
34033 -3.5011674033731492
68177 -3.579429170984243
51488 -3.787363339374647
28125 -3.925697503339356
71547 -3.925697503339356
38614 -3.925697503339356
52752 -3.925697503339356
82567 -3.925697503339356
13151 -3.927623849860188
65019 -4.02481368565982
62324 -4.231002552738907
67199 -4.373367857063041
26074 -4.418071504955314
64393 -4.468823918136706
13902 -4.468823918136706
82059 -4.57029720260535
63311 -4.604776068480975
62314 -4.629381155141048
63307 -4.642011889160317
63279 -4.696420528653058
35105 -4.7015347660079065
36308 -4.705712914446865
