Query is the topic title = "U.S. automobile seat belt"

Doc_ID ModelC_Score
67104 19.858612241666076
10706 19.858612241666076
59095 13.677705941752318
75738 13.677705941752318
40292 13.677705941752318
60141 13.677705941752318
26026 12.923872676544438
26144 12.923872676544438
40234 12.923872676544438
70010 6.93473956512164
59087 6.7429663766306795
62401 6.7429663766306795
62215 6.7429663766306795
58487 6.7429663766306795
13519 6.7429663766306795
15334 6.7429663766306795
68825 6.180906299913758
56741 6.180906299913758
78729 0.0
24839 0.0
24838 0.0
50177 0.0
24747 0.0
50165 0.0
48267 0.0
86898 0.0
49809 0.0
59349 0.0
50190 0.0
5166 0.0
48284 0.0
77429 0.0
