Query is the topic title = "Nuclear plants U.S."

Doc_ID ModelC_Score
4984 309.1321850079745
59083 302.9921850079745
60588 302.9921850079745
69725 302.9921850079745
9384 302.9921850079745
45159 302.9921850079745
75770 302.9921850079745
14933 292.4321850079745
86111 292.4321850079745
67522 291.58894176473126
6940 286.29218500797447
56499 286.29218500797447
78775 286.29218500797447
38191 286.29218500797447
71223 286.29218500797447
76216 286.29218500797447
40554 286.29218500797447
46655 286.29218500797447
45374 286.29218500797447
78928 286.29218500797447
63280 267.6182456140351
83225 267.6182456140351
80102 267.6182456140351
78479 267.6182456140351
15228 256.21500237079186
66301 250.91824561403507
22250 250.91824561403507
19953 212.20551834130782
74632 212.20551834130782
