Query is the topic title = "U.S. automobile seat belt"

Doc_ID JM_Score
40234 -6.792302248543436
67104 -6.875508187587993
10706 -7.026118528774744
59095 -7.250284919168157
60141 -7.250284919168157
40292 -7.282552557443379
75738 -7.427557878016202
56741 -7.830011839755233
70010 -7.835214427230396
26026 -7.889137135785562
26144 -7.889137135785562
58487 -8.067630011848467
62215 -8.146351441761423
62401 -8.189541190277046
68825 -8.2773515470602
59087 -8.656458591632285
13519 -8.873609865893174
15334 -8.873609865893174
78729 -9.192561658571254
77429 -9.192561658571254
24839 -9.192561658571254
24838 -9.192561658571254
24747 -9.192561658571254
5166 -9.192561658571254
48267 -9.192561658571254
49809 -9.192561658571254
59349 -9.192561658571254
50177 -9.192561658571254
86898 -9.192561658571254
50190 -9.192561658571254
48284 -9.192561658571254
50165 -9.192561658571254
