Query is the topic title = "Symptoms Parkinson's disease"

Doc_ID BM25_Score
38244 3.041987165280133
74775 2.765308497367744
77971 2.3566795078658194
84331 2.3295160301559226
13984 2.242768843563499
79418 1.8848815742668092
73186 1.8671334923598122
76564 1.8671334923598122
72052 1.8671334923598122
77921 1.7979905684931834
78866 1.678667253361889
80435 1.5252414889615142
54175 1.4785454329146392
44818 1.387897799286459
54747 1.3212763759701125
62470 1.2779740929428602
53720 1.2452045414839628
54157 1.0796346263195795
61734 1.0753045927134448
86159 1.049263824938492
86296 1.0253524235387617
69461 0.9757488436382876
39922 0.8776552554392058
68853 0.366725242663197
34274 0.32458953658575046
39149 0.0
44789 0.0
54203 0.0
75018 0.0
67794 0.0
68921 0.0
71255 0.0
59532 0.0
61683 0.0
7121 0.0
45278 0.0
68856 0.0
29942 0.0
61721 0.0
66820 0.0
36421 0.0
64629 0.0
70648 0.0
36966 0.0
44857 0.0
16877 0.0
72267 0.0
39110 0.0
66005 0.0
68421 0.0
36992 0.0
67261 0.0
36985 0.0
82415 0.0
55832 0.0
37094 0.0
65315 0.0
67271 0.0
67267 0.0
53615 0.0
61698 0.0
68865 0.0
69428 0.0
39150 0.0
65439 0.0
64651 0.0
68862 0.0
4408 0.0
39153 0.0
66084 0.0
