Query is the topic title = "Deaths mining accidents"

Doc_ID ModelC_Score
48981 33.153300496786606
62781 33.153300496786606
39184 33.153300496786606
69633 24.41238165054768
21067 24.41238165054768
75135 24.41238165054768
25918 24.41238165054768
16241 24.41238165054768
71406 24.41238165054768
75338 24.41238165054768
45819 24.41238165054768
69629 24.41238165054768
78092 24.41238165054768
15690 24.41238165054768
78091 24.41238165054768
43393 21.50606201510233
12555 21.50606201510233
4527 21.50606201510233
21903 21.50606201510233
20830 21.50606201510233
24062 21.50606201510233
22769 12.765143168863402
3156 12.765143168863402
45828 12.765143168863402
36959 12.765143168863402
39712 12.765143168863402
23947 12.765143168863402
23601 12.765143168863402
47783 12.765143168863402
57033 12.765143168863402
32907 12.765143168863402
34178 12.765143168863402
49144 12.765143168863402
22083 12.765143168863402
71948 12.765143168863402
39652 12.765143168863402
2786 12.765143168863402
55400 12.765143168863402
9980 12.765143168863402
10994 12.765143168863402
47759 12.765143168863402
26947 12.765143168863402
71759 12.765143168863402
81047 12.765143168863402
67460 12.765143168863402
3149 12.765143168863402
49328 12.765143168863402
24271 12.765143168863402
86836 12.765143168863402
11627 12.765143168863402
49288 12.765143168863402
15861 12.765143168863402
33737 12.765143168863402
64800 8.74091884623893
