Query is the topic title = "Illiteracy Arab Africa"

Doc_ID BM25_Score
83869 0.804826356982903
26011 0.7930296396766379
54126 0.7617660649173977
68798 0.7491094460130198
53188 0.7289245096449304
54675 0.6580041786002608
34410 0.5223783984770555
7397 0.45392028854066385
28354 0.37638879775194817
54716 0.3510940652801022
60740 0.3369417265250098
45201 0.32641566963380614
6158 0.303061241096724
9382 0.2810520125319801
86201 0.2730940665423452
62306 0.26169431919166797
38696 0.24822422955969234
85424 0.2343083136564267
41614 0.22586664192037229
50474 0.15808868099727716
15462 0.0
19908 0.0
39840 0.0
39258 0.0
8092 0.0
48020 0.0
26511 0.0
69372 0.0
