Query is the topic title = "U.S. gas prices"

Doc_ID ModelC_Score
65019 16.313965482440373
51082 16.313965482440373
51080 16.313965482440373
34033 16.313965482440373
68177 16.313965482440373
51488 16.313965482440373
41275 16.313965482440373
65942 16.313965482440373
63279 8.183351477771096
28125 8.183351477771096
36308 8.183351477771096
71547 8.183351477771096
62314 8.183351477771096
35105 8.183351477771096
64393 8.183351477771096
62324 8.183351477771096
38614 8.183351477771096
13902 8.183351477771096
52752 8.183351477771096
82567 8.183351477771096
63311 8.183351477771096
82059 8.183351477771096
26074 8.183351477771096
13151 8.183351477771096
63307 8.183351477771096
67199 8.183351477771096
