Query is the topic title = "Terrorism Middle East tourism"

Doc_ID BM25_Score
38920 2.4557578500977817
72320 2.0611263341885806
41791 2.0422475899009918
42439 2.003864539140509
85147 1.9720029005227215
38356 1.9294317280106719
78595 1.8663633646676618
16827 1.8406569440550762
28185 1.6967995097208879
25590 1.6577729266386607
18552 1.6540985949067195
23408 1.6540985949067195
71167 1.6346982681742297
6163 1.5400178057045741
82926 1.2838759104247341
60334 0.9977072670716748
27404 0.4973198109794019
30597 0.47095630134580213
13264 0.43971211692302314
15458 0.43840920057887367
86950 0.4375814453449185
79578 0.4272788233754049
69330 0.425706730871782
14956 0.4102346114908335
54109 0.40965046596131427
3601 0.4041348672851337
75434 0.3997128544286202
3595 0.3916707418604165
85987 0.37112241080330555
60008 0.3705150327430451
72796 0.3668702096642506
29675 0.36617463160855446
8052 0.3599674265799089
82164 0.3571961836739244
83267 0.355133555003381
26495 0.35475330412909656
69331 0.3536795730892104
83264 0.35272607032113046
59210 0.3514852033369943
76441 0.3504630541249618
82163 0.34823975035387666
53296 0.34608767023503634
64271 0.3446124191981884
6304 0.3439683475688179
21659 0.33837463437120185
25645 0.33837463437120185
79565 0.33493164017220345
78574 0.332001703018353
78572 0.3318635093591671
19408 0.3294071701492297
19413 0.3285591597715043
83813 0.3234278707692107
4839 0.322260783129404
83809 0.31623265903067
83804 0.31366922628363386
12741 0.3136671225011475
22546 0.3120061021542529
82907 0.3031496393550148
53185 0.2829819769516597
58418 0.28024931837594624
80280 0.26989096522349426
9456 0.26274254574628503
78580 0.25773548550358105
80283 0.24912534898411215
4046 0.2472944184116473
75433 0.24580390699364535
75431 0.24271673963812065
75429 0.24027499158468496
82908 0.22314597584483714
78584 0.21330532031554256
81474 0.20007075046065254
22541 0.17592886034560742
32982 0.16506793276710963
13285 0.15005974470004504
53133 0.13318204192195146
75435 0.09165333084021919
56638 0.0
79552 0.0
7486 0.0
68777 0.0
82190 0.0
68775 0.0
78577 0.0
54671 0.0
61409 0.0
76397 0.0
78582 0.0
39858 0.0
46387 0.0
26529 0.0
42441 0.0
