Query is the topic title = "Natural gas vehicles"

Doc_ID JM_Score
56691 -4.420073356808302
82440 -4.7541057860185365
27441 -4.889786659683444
64153 -4.930292841244489
27911 -5.190590016405989
77181 -5.2147526710493715
44101 -5.310519416436126
29390 -5.390220735088263
34675 -5.409805666444241
61777 -5.413856398655119
77124 -5.461071645352045
27845 -5.462368336001896
77719 -5.489725083682432
73146 -5.493545585731703
63648 -5.498478100122383
36398 -5.524040251895439
81325 -5.529028632886814
27921 -5.5949379408865205
16007 -5.611838017284102
33229 -5.620414471571907
59813 -5.6347598818984554
17450 -5.636460483915593
74003 -5.642337672851413
74497 -5.683472948120563
67613 -5.710328051109806
33285 -5.711544607137888
29928 -5.759406484232367
80840 -5.801120690442305
27402 -5.812580250281036
29922 -5.820649229978817
23293 -5.825152185473969
84758 -5.8554890257717265
41481 -5.857989869855614
66693 -5.881741323390967
70409 -5.962290609853349
15582 -5.99043446221302
15581 -5.99043446221302
30473 -5.995474551953532
58581 -6.019664058872561
76089 -6.042548904309628
76092 -6.042548904309628
75754 -6.052582346889379
33736 -6.082092815349322
48893 -6.13314699655637
45740 -6.187021149502053
49752 -6.1935385215873495
24789 -6.2616828421838315
13217 -6.29623206796264
12919 -6.29623206796264
55718 -6.347827186842301
6661 -6.438457725295749
67058 -6.440432023093983
58800 -6.441257442143591
86421 -6.445487974818066
86492 -6.454109445957782
83609 -6.454109445957782
10397 -6.539506013533337
10398 -6.539506013533337
64694 -6.654063477435385
81420 -6.670392077239729
46876 -7.136923103438466
63415 -7.136923103438466
