Query is the topic title = "Archaeology discoveries"

Doc_ID ModelC_Score
22679 12.508780554115077
74010 12.508780554115077
81084 12.508780554115077
79585 6.438353516684278
3541 6.438353516684278
73431 6.438353516684278
77250 6.438353516684278
79864 6.438353516684278
60110 6.438353516684278
70303 6.438353516684278
76422 6.438353516684278
85143 6.438353516684278
20188 6.438353516684278
79559 6.438353516684278
66894 6.0704270374307985
79369 6.0704270374307985
68716 6.0704270374307985
32034 6.0704270374307985
82279 6.0704270374307985
82679 6.0704270374307985
75243 6.0704270374307985
71555 6.0704270374307985
82609 6.0704270374307985
71542 6.0704270374307985
74017 6.0704270374307985
71543 6.0704270374307985
52940 6.0704270374307985
83291 6.0704270374307985
82616 6.0704270374307985
67922 6.0704270374307985
52741 6.0704270374307985
86514 6.0704270374307985
82598 6.0704270374307985
78863 6.0704270374307985
68718 6.0704270374307985
26903 0.0
24911 0.0
53140 0.0
78749 0.0
13248 0.0
43329 0.0
83284 0.0
51927 0.0
49575 0.0
72816 0.0
49463 0.0
