Query is the topic title = "Improving aircraft safety"

Doc_ID ModelC_Score
74605 35.8411027493457
75564 35.8411027493457
64896 32.22999163823459
21265 32.22999163823459
63379 32.22999163823459
72134 32.22999163823459
3666 32.22999163823459
11744 28.28038740710254
11852 27.969352903606442
76550 24.66927629599143
72032 24.66927629599143
23698 24.35824179249533
77431 19.043576299093523
77430 19.043576299093523
78628 19.043576299093523
13600 15.432465187982414
2510 15.432465187982414
2511 15.432465187982414
20778 15.432465187982414
21673 15.432465187982414
7041 15.432465187982414
30864 15.432465187982414
8511 15.432465187982414
5185 15.432465187982414
2977 15.432465187982414
37657 15.432465187982414
5189 15.432465187982414
5175 15.432465187982414
62309 15.432465187982414
8828 15.432465187982414
28717 15.432465187982414
44232 15.432465187982414
60421 15.432465187982414
41351 7.871749845739257
77687 7.871749845739257
85188 7.871749845739257
43129 7.871749845739257
13519 7.871749845739257
15334 7.871749845739257
21077 7.5607153422431574
12097 7.5607153422431574
15211 7.5607153422431574
16678 7.5607153422431574
29116 7.5607153422431574
11690 7.5607153422431574
15583 7.5607153422431574
8872 7.5607153422431574
81564 0.0
8310 0.0
7799 0.0
33769 0.0
7798 0.0
