Query is the topic title = "Problems illegal aliens U.S."

Doc_ID BM25_Score
46494 1.5713883902636367
72826 1.451964767771035
72899 1.4359285332032412
76669 1.3333713202368611
16900 1.1006967095000209
20126 0.9691272169325852
55197 0.907011467372187
75465 0.8661517875211928
83946 0.8595005468876181
44081 0.8554007735466684
41297 0.8495679747154228
9660 0.8481403054999564
35148 0.8480454295486978
21791 0.8465699412027692
75593 0.8408427455641037
83428 0.7698639126991529
82198 0.7563971945555797
83268 0.725210332442891
78782 0.6627516912189511
67400 0.6608055812471271
46509 0.652876274651226
86751 0.6520976602575919
64275 0.6506077757829446
75590 0.6458456510431456
83427 0.6331556504875326
83266 0.6329732536481261
83880 0.6301231162347192
86881 0.6301231162347192
73475 0.6253786583547128
83958 0.617795891422785
72821 0.6141333990321021
83312 0.6115532891815613
81788 0.5999057127516365
83336 0.5619270369836338
43886 0.5585252965961329
72895 0.4662151200137522
8369 0.46472943206685385
83913 0.44309160912694845
83332 0.43824171831377867
82927 0.4309604652113884
3142 0.19895838625554954
16727 0.19641773022910158
24499 0.19272612318844326
9413 0.19207409097025557
73037 0.1896079560724338
75714 0.18650945866787677
55879 0.18373915984008868
58611 0.17261056818612563
16655 0.1719694515281484
22875 0.17107289695579572
49804 0.16879971428176685
58426 0.16508446951755637
22696 0.16152883714084867
31459 0.1597587672743866
75487 0.14948928551628246
83185 0.1468862750758669
63773 0.13745190777248018
83339 0.13122230561161222
11669 0.12105612241547516
24827 0.1034930673447603
24350 0.1032759156277635
11360 0.0
83364 0.0
71186 0.0
47225 0.0
67535 0.0
85393 0.0
51258 0.0
15746 0.0
11342 0.0
64685 0.0
58143 0.0
