Query is the topic title = "Germ warfare"

Doc_ID JM_Score
23687 -4.740303276132051
12035 -4.818220567010742
72072 -4.924158190555253
58000 -5.28168132643304
49904 -5.3020872778344765
38821 -5.498325887056451
24287 -5.653221043684473
70836 -5.654471005568595
54065 -5.784140287675596
12196 -5.829716671333671
12396 -5.8516111774580555
8162 -6.853369730947826
29887 -6.853369730947826
29909 -6.853369730947826
29668 -6.853369730947826
19557 -6.853369730947826
29889 -6.853369730947826
83863 -6.853369730947826
14541 -6.853369730947826
11944 -6.853369730947826
8506 -6.853369730947826
12476 -6.853369730947826
15478 -6.853369730947826
9717 -6.853369730947826
9490 -6.853369730947826
41149 -6.853369730947826
17369 -6.853369730947826
32380 -6.853369730947826
3628 -6.853369730947826
32351 -6.853369730947826
19877 -6.853369730947826
19416 -6.853369730947826
