Query is the topic title = "Crime Statistics Great Britain"

Doc_ID ModelC_Score
59659 24.000504987207844
3169 16.88235857437401
58438 16.88235857437401
43806 16.88235857437401
5870 16.88235857437401
21172 16.88235857437401
53308 16.88235857437401
74790 16.88235857437401
69112 16.88235857437401
75562 16.88235857437401
46142 16.88235857437401
84627 16.484268799634755
73397 16.484268799634755
60928 16.484268799634755
14567 14.85354772330233
26253 9.146957263905513
74778 9.146957263905513
73372 9.146957263905513
12890 9.146957263905513
56579 9.146957263905513
15065 7.337311535729244
73337 7.337311535729244
66785 7.337311535729244
14098 7.337311535729244
10616 7.337311535729244
26301 7.337311535729244
54608 7.337311535729244
74917 7.337311535729244
12892 7.337311535729244
13142 7.337311535729244
49545 0.0
