Query is the topic title = "Child labor laws"

Doc_ID ModelC_Score
66923 38.182094725500974
64070 38.182094725500974
66961 38.182094725500974
24214 38.182094725500974
61170 38.182094725500974
75201 38.182094725500974
70233 38.182094725500974
27215 33.89809472550098
64033 33.89809472550098
3740 31.725410611871986
60528 22.33997910547741
25172 16.701095218852533
16343 16.701095218852533
56170 16.701095218852533
3972 16.701095218852533
84584 16.701095218852533
20973 16.701095218852533
22751 16.701095218852533
26085 16.701095218852533
67861 16.701095218852533
58476 16.701095218852533
4933 16.701095218852533
39335 16.701095218852533
37136 16.701095218852533
26088 16.701095218852533
24515 16.701095218852533
16954 16.701095218852533
32366 16.701095218852533
16575 16.701095218852533
15875 16.701095218852533
49879 16.701095218852533
13342 16.701095218852533
75591 7.31566371245796
76675 7.31566371245796
65394 7.31566371245796
39173 7.31566371245796
67634 7.31566371245796
71345 7.31566371245796
26598 7.31566371245796
68037 7.31566371245796
28598 7.31566371245796
58888 7.31566371245796
25134 7.31566371245796
77428 7.31566371245796
78727 7.31566371245796
59464 7.31566371245796
9846 7.31566371245796
73326 0.0
80709 0.0
9591 0.0
80893 0.0
