Query is the topic title = "Symptoms Parkinson's disease"

Doc_ID JM_Score
38244 -6.636352548416715
84331 -7.049675983974085
77971 -7.170189136726226
74775 -7.173397602091295
13984 -7.413279683275917
79418 -7.443348388287707
73186 -7.90768122542997
76564 -7.90768122542997
72052 -7.90768122542997
77921 -8.261904600406371
78866 -8.3046828513908
80435 -8.732118307313824
54175 -8.91094407952827
44818 -8.992418648388139
54747 -9.107209842021966
62470 -9.17700331628384
53720 -9.271184523112598
61734 -9.355055536395145
54157 -9.374734884225571
86159 -9.396738200011667
86296 -9.433997574606524
69461 -9.508493414804665
39922 -9.646398320756322
68853 -10.177875436439624
34274 -10.23856885116494
39149 -10.628347263990293
44789 -10.628347263990293
54203 -10.628347263990293
75018 -10.628347263990293
67794 -10.628347263990293
68921 -10.628347263990293
71255 -10.628347263990293
59532 -10.628347263990293
61683 -10.628347263990293
7121 -10.628347263990293
45278 -10.628347263990293
68856 -10.628347263990293
29942 -10.628347263990293
61721 -10.628347263990293
66820 -10.628347263990293
36421 -10.628347263990293
64629 -10.628347263990293
70648 -10.628347263990293
36966 -10.628347263990293
44857 -10.628347263990293
16877 -10.628347263990293
72267 -10.628347263990293
39110 -10.628347263990293
66005 -10.628347263990293
68421 -10.628347263990293
36992 -10.628347263990293
67261 -10.628347263990293
36985 -10.628347263990293
82415 -10.628347263990293
55832 -10.628347263990293
37094 -10.628347263990293
65315 -10.628347263990293
67271 -10.628347263990293
67267 -10.628347263990293
53615 -10.628347263990293
61698 -10.628347263990293
68865 -10.628347263990293
69428 -10.628347263990293
39150 -10.628347263990293
65439 -10.628347263990293
64651 -10.628347263990293
68862 -10.628347263990293
4408 -10.628347263990293
39153 -10.628347263990293
66084 -10.628347263990293
