Query is the topic title = "Symptoms Parkinson's disease"

Doc_ID ModelC_Score
38244 20.24888234740049
13984 13.783331297765653
77971 13.783331297765653
84331 13.783331297765653
74775 13.783331297765653
77921 13.783331297765653
79418 13.350119797562325
54175 13.350119797562325
44818 13.350119797562325
61734 13.350119797562325
86296 13.350119797562325
53720 13.350119797562325
39922 13.350119797562325
80435 13.350119797562325
73186 13.350119797562325
62470 13.350119797562325
76564 13.350119797562325
69461 13.350119797562325
72052 13.350119797562325
54747 13.350119797562325
86159 13.350119797562325
54157 13.350119797562325
78866 13.350119797562325
68853 6.884568747927488
34274 6.884568747927488
39149 0.0
44789 0.0
54203 0.0
75018 0.0
67794 0.0
68921 0.0
71255 0.0
59532 0.0
61683 0.0
7121 0.0
45278 0.0
68856 0.0
29942 0.0
61721 0.0
66820 0.0
36421 0.0
64629 0.0
70648 0.0
36966 0.0
44857 0.0
16877 0.0
72267 0.0
39110 0.0
66005 0.0
68421 0.0
36992 0.0
67261 0.0
36985 0.0
82415 0.0
55832 0.0
37094 0.0
65315 0.0
67271 0.0
67267 0.0
53615 0.0
61698 0.0
68865 0.0
69428 0.0
39150 0.0
65439 0.0
64651 0.0
68862 0.0
4408 0.0
39153 0.0
66084 0.0
