Query is the topic title = "Mountain climbing deaths"

Doc_ID JM_Score
43899 -6.030308874742307
13135 -6.097570303398676
36318 -6.250105743709513
69511 -6.263917890832004
27525 -6.298687183068644
19626 -6.312613104466034
7359 -6.373773699867103
26257 -6.405517390736824
35258 -6.454002467947549
47896 -6.556310420660705
27535 -6.614489459336178
74200 -6.628366580773697
12579 -6.72032656323768
12658 -6.724873320875051
3364 -6.742104761677689
71904 -6.972865513165151
71648 -6.989881005241664
30016 -7.038735555491661
81949 -7.084270496597584
44236 -7.154632034487626
24598 -7.163675979224562
49230 -7.1904720695746525
12855 -7.225154258446285
19705 -7.255460789900237
26578 -7.288642120813538
19669 -7.469570279396208
27814 -7.4723933340573465
67280 -7.548238417604228
14752 -7.558321622000843
26110 -7.636816408158947
35292 -7.650485359658112
24481 -7.702447283337194
13382 -7.708189469472429
24483 -7.726862041755921
24492 -7.754744814672669
12856 -7.788871128583568
13385 -7.82880190006538
17505 -7.863829209270946
39972 -8.428333453895274
81347 -8.428333453895274
11633 -8.428333453895274
6596 -8.428333453895274
19700 -8.428333453895274
36435 -8.428333453895274
32470 -8.428333453895274
33969 -8.428333453895274
33964 -8.428333453895274
73106 -8.428333453895274
5418 -8.428333453895274
5410 -8.428333453895274
