Query is the topic title = "Progress in treatment of schizophrenia"

Doc_ID ModelC_Score
20763 193.81302582474999
2906 174.96314481217706
43173 172.4177907150321
9544 154.62751262826905
28903 153.02554112554114
80908 153.02554112554114
64892 149.0319503919504
61677 148.3840686185514
63369 146.32934766383045
26058 143.91769026672253
43241 141.26682297309662
35104 141.26682297309662
50269 119.58753246753247
33112 102.62493506493507
28826 102.62493506493507
57755 101.59041753944982
63176 94.18090461262877
26651 74.53350649350651
13367 67.36320346320346
72892 64.4091774891775
84529 63.534022988505754
37614 61.42796536796537
49709 60.52493506493507
47129 42.1
69421 10.98857142857143
64442 10.949032258064516
83223 8.337704134945515
68843 0.0
53426 0.0
8300 0.0
2798 0.0
59350 0.0
