Query is the topic title = "Environment National Park"

Doc_ID JM_Score
65284 -5.681234843109322
60155 -5.878661593658055
60221 -5.992665794763045
62292 -6.0010947089293385
59351 -6.121894492829829
75561 -6.132687150590428
51691 -6.1746233982920575
55848 -6.234784524169001
39864 -6.282540739840224
9954 -6.325055403301077
39972 -6.366844914604999
39304 -6.382390374770654
75471 -6.397196120077801
75641 -6.478646568932975
17505 -6.490984763093994
39883 -6.499901718169879
78720 -6.510404150426103
83965 -6.547361303382914
85236 -6.552981664317184
58503 -6.5596101973591985
57150 -6.564502960959395
62212 -6.602677447823
52215 -6.647755056999502
27814 -6.71000120545273
81592 -6.7795540161417795
70026 -6.877376597090148
62213 -6.966103347623127
33060 -6.992067003356707
35053 -7.016756062266414
50327 -7.05987572235574
58514 -7.08908006278315
19480 -7.202913915274859
85214 -7.2302207473522735
71517 -7.270130556796609
86878 -7.274316945364349
19505 -7.34698592865972
25765 -7.352422442724894
83429 -7.42962178732164
41320 -7.440440293049788
63259 -7.462669287295409
82226 -7.494804326734753
80497 -7.495874500107693
80643 -7.532667998997489
83314 -7.5835763898873765
83315 -7.595266677640044
76612 -7.669082866254238
83332 -7.7083540193529085
6119 -7.710814860981824
43628 -7.721886792984947
49518 -8.073691845087955
82966 -8.073691845087955
25144 -8.073691845087955
61475 -8.073691845087955
61663 -8.073691845087955
28710 -8.073691845087955
47192 -8.073691845087955
