Query is the topic title = "Airline passenger disruptions"

Doc_ID JM_Score
17654 -7.20674406119123
14501 -7.259430969130447
32232 -7.623248339797338
4300 -7.694996520041276
11106 -7.908028022547269
32472 -7.918144937387078
6237 -7.988607603549967
51917 -8.077301616679666
28025 -8.099604008907573
67785 -8.172761510052123
54291 -8.208139883855072
27970 -8.236318112341042
35545 -8.281018122320388
41447 -8.28956678778907
26072 -8.302891418172894
41461 -8.362449287585454
17317 -8.379697043635876
22691 -8.383840001364124
40278 -8.403168670028883
45735 -8.426285780005443
35017 -8.45111074789882
19026 -8.45111074789882
45707 -8.451684522064832
18001 -8.46308181277131
21077 -8.479788802635328
50193 -8.481328354974352
19028 -8.50881669029435
17689 -8.53185431840702
18525 -8.550099073599757
22862 -8.59507689986424
29684 -8.6087549994114
8169 -8.610328004473093
79732 -8.629237530551249
44236 -8.638540003010998
12850 -8.643261742875168
86381 -8.696224520612759
17648 -8.702259587504056
48364 -8.711978518841985
43860 -8.73992757760817
6299 -8.744727380724203
33759 -8.752148711707118
52836 -8.75524018332191
17371 -8.77602656984299
12097 -8.778967929008285
15211 -8.778967929008285
17318 -8.785421718884756
14505 -8.79442711451349
45721 -8.799394483357077
17647 -8.799589857296866
29271 -8.812131402581366
26068 -8.813465620142141
7057 -8.815726457251436
3781 -8.833812564514965
60586 -8.84789198236901
82244 -8.859989947776953
11606 -8.866438223696548
28622 -8.867373096437454
17278 -8.87513118647898
29984 -8.876023383384233
29895 -8.881361829749299
29196 -8.885577891692925
29958 -8.892473817383507
29892 -8.892803501499785
17361 -8.904500694207492
68048 -8.904751110279769
14512 -8.913361388064715
17651 -8.913361388064715
14673 -8.924407487503611
17687 -8.936340379616356
16169 -8.95016346422361
7773 -8.965580547437042
14507 -8.983933835257503
17653 -9.0046367690945
17652 -9.01293055690692
29200 -9.01338005432214
18536 -9.049767765041622
86184 -9.055905586488729
8796 -9.07637932719128
17305 -9.085834686298233
17688 -9.098818175352525
14502 -9.099239976806544
14504 -9.102045930931006
14503 -9.10992197757815
15641 -9.15924677681673
29910 -9.164804279830346
69370 -9.18354777179729
29248 -9.301617072008526
14506 -9.31901538801921
29916 -9.333541502640436
76651 -9.36768104329758
33155 -9.387939517149352
33147 -9.419821066993745
21738 -9.719097439674826
36575 -9.719097439674826
27378 -9.719097439674826
