Query is the topic title = "College tuition planning"

Doc_ID ModelC_Score
18235 19.266014087466743
15776 19.266014087466743
69863 19.266014087466743
75483 19.266014087466743
70556 19.266014087466743
60528 13.079259026183294
60483 13.079259026183294
46458 12.658863357797625
22585 6.4721082965141745
73550 6.4721082965141745
4063 6.4721082965141745
11715 6.4721082965141745
68037 6.4721082965141745
21688 6.18675506128345
47530 6.18675506128345
22584 6.18675506128345
70456 6.18675506128345
6985 0.0
14554 0.0
19930 0.0
4075 0.0
11732 0.0
8125 0.0
11352 0.0
