Query is the topic title = "College tuition planning"

Doc_ID JM_Score
15776 -5.749076145351802
70556 -6.2390113059119585
60528 -6.406582838799764
69863 -6.40729190141617
18235 -6.42782557113358
75483 -7.007677340122781
60483 -7.161505517638611
46458 -7.3373295538649455
4063 -7.815507942757366
73550 -7.953612639332762
22585 -7.992853614962414
68037 -8.28553693687869
11715 -8.328837506003396
47530 -8.576542224579342
22584 -8.822447660770253
21688 -8.826094477064663
70456 -8.864334836834269
6985 -9.14697925189349
14554 -9.14697925189349
19930 -9.14697925189349
4075 -9.14697925189349
11732 -9.14697925189349
8125 -9.14697925189349
11352 -9.14697925189349
