Query is the topic title = "Scottish Independence"

Doc_ID BM25_Score
77907 1.3713477369747795
82519 1.3323852426282485
77381 1.3246365016574058
82085 1.19806782979635
80922 1.193835095439182
25833 1.1635839806907569
76899 1.157539290178358
82106 1.1407291459745177
27974 1.1247473322945616
9011 0.8859205558466692
7970 0.8662108458534659
73371 0.5936785427622312
27960 0.5583317926178503
39122 0.551573831532653
28549 0.5467475792305642
71913 0.4972065126446475
74777 0.45465020822210095
40800 0.4080645778567431
57024 0.1977515358171386
48375 0.0
79949 0.0
36858 0.0
69142 0.0
68664 0.0
18877 0.0
63141 0.0
74778 0.0
22472 0.0
38588 0.0
86448 0.0
34010 0.0
26276 0.0
71111 0.0
22987 0.0
69164 0.0
39620 0.0
