Query is the topic title = "television U.S. children"

Doc_ID JM_Score
16170 -3.9167920536048166
26568 -3.934340360436699
60118 -4.121588056298517
59502 -4.1413596096859795
58957 -4.2117346170093235
62536 -4.243410308435324
77349 -4.379908831717833
80756 -4.419438741670376
31504 -4.533484454994078
31515 -4.684872481285945
41975 -4.7526875929917765
13484 -4.8220514230332245
73034 -4.964511061046535
62835 -5.258393215925391
62836 -5.270153146842402
77102 -5.270153146842402
39433 -5.339167734332551
77104 -5.3628156018895865
63056 -5.465963301336742
41857 -5.520413476005523
40119 -5.520413476005523
49907 -5.741934048012242
36601 -6.207604314578339
28455 -6.370650005700432
28440 -6.370903379812108
22961 -6.675612643060941
14855 -6.675612643060941
31141 -6.675612643060941
6635 -6.675612643060941
7937 -6.675612643060941
27966 -6.675612643060941
