Query is the topic title = "Deaths mining accidents"

Doc_ID JM_Score
48981 -5.5440888183388255
39184 -5.655928160001693
62781 -5.8745400236234575
43393 -6.839430197873034
4527 -6.975274990590856
78091 -7.080784146030423
75135 -7.381464849121619
78092 -7.420511466838241
64800 -7.455834800499519
21067 -7.458545523865408
12555 -7.492734484062123
71406 -7.617836631186592
69629 -7.617836631186592
69633 -7.645283521794223
16241 -7.789050471442614
25918 -7.794580597718266
45819 -7.79769374872321
24062 -7.863857740778199
75338 -7.941655688710759
23601 -8.017197533892345
21903 -8.040615924124742
20830 -8.055272228974431
15690 -8.060075887750001
32907 -8.233441161365896
49288 -8.233441161365896
57033 -8.255097886218664
3149 -8.30210165962075
9980 -8.303633935409552
10994 -8.317079147862685
49328 -8.320707574152793
11627 -8.320707574152793
39712 -8.325307565886725
23947 -8.340456350412863
47759 -8.372292569964673
22083 -8.382148685659343
24271 -8.388528887736202
67460 -8.393527993511507
39652 -8.397217924030542
55400 -8.402496815966439
36959 -8.427505022061084
15861 -8.46881516011154
81047 -8.473495241710364
33737 -8.490222247585654
26947 -8.496506200451766
86836 -8.508596198273572
45828 -8.520091948741438
3156 -8.52398383634243
71948 -8.524534454864465
34178 -8.537066195442817
49144 -8.609094880166634
47783 -8.613473832068994
2786 -8.641601130663965
22769 -8.671314410198189
71759 -8.894541581197714
