Query is the topic title = "Creutzfeldt-Jakob, mad cow disease"

Doc_ID BM25_Score
77971 1.034830201407319
2552 0.8771635390300272
20899 0.8768796477561791
37732 0.8666652118309568
49872 0.8364383603112779
50734 0.8030138351473083
40341 0.7645100546123355
65378 0.7461003101541708
56318 0.740451370477017
22407 0.72814115741505
47714 0.6891099810684449
62620 0.6713242414514934
21088 0.6506207723763759
74775 0.6497577475892862
56248 0.6122826736151896
56045 0.6122826736151896
20785 0.6091354793387724
21089 0.6017166694866918
20892 0.5949614916716286
66012 0.5890775589839791
60709 0.5890775589839791
22692 0.5773214671438263
20823 0.5773214671438263
50413 0.5750277553589513
48181 0.5745142022171446
77921 0.571147794544225
22894 0.5616864031608887
47257 0.5594366487356307
46942 0.5594366487356307
18216 0.5567279929129474
47663 0.5563372912761111
5014 0.5557420396431642
48342 0.555685348767088
18110 0.5490793512829735
67894 0.5479950347178778
64742 0.5410262311578925
67787 0.534940228765766
75463 0.5336864355995987
59382 0.5282634816113242
59561 0.5282634816113242
48174 0.5051259643018113
50408 0.5051259643018113
62056 0.502321470743581
62544 0.502321470743581
22446 0.5005824532765583
20837 0.5005824532765583
68024 0.4891276663826626
67551 0.4880130285322091
73012 0.36292931639579606
30182 0.27080813576862817
57866 0.26683972223333696
60030 0.012503530970918546
60088 0.012478680096440894
56055 0.012478680096440894
56066 0.012359076131680208
47015 0.012088320845331818
36554 0.011918333722056512
46725 0.011860355172570905
38479 0.011859412102745201
36618 0.011859412102745201
56319 0.011790503060336757
25174 0.011734280116282867
37729 0.01167450841136091
4973 0.011642158512779319
4955 0.011628555485728786
8466 0.011628555485728786
4976 0.011611334511230099
35333 0.01142382663116939
21110 0.011383245044509797
44872 0.01131083302127139
58956 0.011111924597950665
58787 0.011111924597950665
47078 0.011013532815990797
47003 0.010993388747995596
50366 0.010923437127123996
56253 0.010682945794746573
67886 0.010680287198034894
49889 0.010677266570366927
56252 0.010673899437741875
56150 0.010673899437741875
7576 0.010669056942577875
10228 0.010654505093259731
48268 0.010614905020918206
54749 0.010473668083882559
65477 0.010469347691456559
54315 0.010464766511441913
69536 0.010426736363104955
69426 0.010383811122340427
56244 0.01018968948176375
53572 0.009875423150269912
65544 0.00974462872041567
66119 0.00974462872041567
68513 0.009740983212216014
59417 0.009446938771601895
59577 0.009446938771601895
67968 0.008755129667361854
67793 0.007747154429080474
82540 0.006361059415968372
