Query is the topic title = "Substance abuse crime"

Doc_ID BM25_Score
79605 1.735707699349204
35104 1.7102565975687842
41487 1.5788806101313995
43962 1.3911221153677922
19488 1.2998052871628631
8768 1.2336471273144585
42907 1.05942943199251
46422 1.041961463436436
48692 0.9309220707230607
15404 0.8989129160143636
83238 0.8816831920712461
3641 0.7972309131188662
76750 0.7883781134126784
76779 0.7876304983770419
3610 0.755820661385887
59914 0.7457880408241907
60305 0.7001061481548754
60227 0.6324819522439982
37153 0.53107995120919
58438 0.5096145725709929
34428 0.48382768379975855
55797 0.47025951240198793
54695 0.44461268535132165
11114 0.43058897444565813
19365 0.4134806119661143
55914 0.384170650502567
25548 0.3615627663544658
84892 0.36142383954609253
82677 0.35358153204706394
72605 0.345611495550288
61191 0.33070778187477323
12740 0.32445557670691594
43806 0.3188579824274221
58126 0.2557328520709583
26322 0.19799127255443613
73988 0.13616543078641472
70629 0.0
5650 0.0
25956 0.0
22906 0.0
72885 0.0
78418 0.0
70643 0.0
64168 0.0
52913 0.0
9473 0.0
