Query is the topic title = "Pig organ transplants"

Doc_ID JM_Score
71102 -4.992112401606366
67204 -5.463117751231345
54844 -5.894539645527602
9544 -6.0086505192499065
79525 -6.181030993561537
50076 -6.232821495750812
65692 -6.242824945477808
81694 -6.317892175409123
41231 -6.3924075117877885
48566 -6.437702353236526
35853 -6.437702353236526
37425 -6.544251064505055
58507 -6.572511604978017
62586 -6.737268918557555
79033 -6.936732767665155
21113 -7.116061181954873
42485 -7.600592084127779
73930 -7.600592084127779
24839 -7.600592084127779
24747 -7.600592084127779
5166 -7.600592084127779
