Query is the topic title = "Newspaper circulation decline"

Doc_ID ModelC_Score
26681 32.26718485565325
47025 32.26718485565325
29079 32.26718485565325
37440 32.26718485565325
20315 32.26718485565325
30089 32.26718485565325
13485 32.26718485565325
78018 32.26718485565325
55119 24.935823594325786
70379 24.935823594325786
10515 24.935823594325786
48360 17.40125456329966
12873 17.40125456329966
46991 17.40125456329966
47085 17.40125456329966
12875 17.40125456329966
12874 17.40125456329966
75032 17.40125456329966
85953 17.40125456329966
29677 17.40125456329966
47027 17.40125456329966
46933 17.40125456329966
42824 17.40125456329966
66425 17.40125456329966
78194 17.40125456329966
42609 17.40125456329966
48085 17.40125456329966
5075 17.40125456329966
54794 17.40125456329966
47699 17.40125456329966
2454 17.40125456329966
12881 17.40125456329966
42697 17.40125456329966
67235 10.069893301972197
9382 10.069893301972197
15628 10.069893301972197
76835 10.069893301972197
15623 10.069893301972197
23436 10.069893301972197
36083 7.331361261327463
22431 7.331361261327463
73790 7.331361261327463
7964 7.331361261327463
50367 7.331361261327463
79476 7.331361261327463
65061 7.331361261327463
68284 7.331361261327463
23326 7.331361261327463
68520 7.331361261327463
38305 7.331361261327463
85067 0.0
