Query is the topic title = "Tourism Great Britain"

Doc_ID ModelC_Score
59244 19.49859955747002
71157 19.49859955747002
79950 19.49859955747002
86459 11.839935123758831
77936 11.839935123758831
67107 11.839935123758831
67411 11.839935123758831
51576 7.842721893491124
57876 7.658664433711188
3169 7.658664433711188
61532 7.658664433711188
59521 7.658664433711188
41791 7.658664433711188
17930 7.658664433711188
18552 7.658664433711188
31249 7.658664433711188
45168 7.658664433711188
42439 7.658664433711188
38356 7.658664433711188
31947 7.658664433711188
31761 7.658664433711188
28185 7.658664433711188
75282 7.658664433711188
18297 7.658664433711188
48098 7.658664433711188
31404 7.658664433711188
86286 7.658664433711188
78164 7.658664433711188
18529 7.658664433711188
36212 7.658664433711188
71159 7.658664433711188
45161 7.658664433711188
55602 7.658664433711188
67673 7.658664433711188
60334 7.658664433711188
37330 7.658664433711188
52237 7.658664433711188
72535 7.658664433711188
66686 7.658664433711188
42848 7.658664433711188
9462 7.658664433711188
17736 7.658664433711188
69377 7.658664433711188
71894 7.658664433711188
58209 7.658664433711188
25590 7.658664433711188
20760 7.658664433711188
7535 0.0
45642 0.0
8007 0.0
7622 0.0
76772 0.0
23437 0.0
62594 0.0
48786 0.0
47338 0.0
10117 0.0
79823 0.0
63648 0.0
63689 0.0
15865 0.0
