Query is the topic title = "Tourism Great Britain"

Doc_ID JM_Score
71157 -8.33774195319118
51576 -8.788316451230468
79950 -9.27209591581882
59244 -9.337162624785085
77936 -9.490214823051877
67107 -10.086134200826407
67411 -10.086134200826407
31404 -10.116860159058103
67673 -10.126556258213569
69377 -10.195593654703565
37330 -10.200379776166946
71159 -10.307496164124021
78164 -10.308321723189131
66686 -10.320501752654486
28185 -10.326846675605069
36212 -10.378367116987526
9462 -10.388571668589838
41791 -10.402066162872433
61532 -10.41138238870208
17736 -10.435892473938727
17930 -10.44642848267194
58209 -10.44987657806891
31761 -10.467754493347623
72535 -10.479572192680298
18297 -10.481831763747078
42439 -10.488972319484487
18529 -10.494239838862168
86459 -10.530375105731414
18552 -10.541954580419958
38356 -10.56934172705617
55602 -10.640273215666362
75282 -10.67889382265708
45168 -10.699867997102785
31249 -10.764256722296238
31947 -10.764256722296238
86286 -10.789368125876269
25590 -10.848630086243485
20760 -10.852309544300148
52237 -10.872095929542013
45161 -10.916953892334664
59521 -10.9647522380874
48098 -11.04950011517949
3169 -11.094100951852083
60334 -11.109510701611434
71894 -11.528111561260122
57876 -11.528422275227365
42848 -11.528908666720678
7535 -11.621363384493174
23437 -11.621363384493174
76772 -11.621363384493174
79823 -11.621363384493174
15865 -11.621363384493174
48786 -11.621363384493174
63648 -11.621363384493174
62594 -11.621363384493174
63689 -11.621363384493174
45642 -11.621363384493174
10117 -11.621363384493174
47338 -11.621363384493174
8007 -11.621363384493174
7622 -11.621363384493174
