Query is the topic title = "Child custody cases"

Doc_ID BM25_Score
16953 1.131236307194757
26073 1.0479843111751264
61540 1.038283542199531
4933 0.9661551929278847
16575 0.904307070236808
64476 0.8730202244909762
67717 0.8497452282468656
78626 0.8418493584792328
34684 0.8112752050406455
23398 0.7921558872623953
73598 0.7533592188878175
15776 0.7477160541485613
51139 0.6816274591297448
24340 0.6711033453129189
25832 0.669015759349853
29314 0.6658262339900191
65289 0.4546619986422271
68812 0.39404021437633213
58676 0.3923951806727466
67144 0.3881844149459335
62293 0.38648081813823393
58651 0.3847726597191841
56735 0.36994064234124274
56519 0.36688403934493496
55187 0.3644375678982035
82229 0.3294747009438922
11402 0.31797787516931564
29729 0.3161215777980365
58504 0.3140242396577474
58582 0.3108736244798851
59340 0.30374065315741283
61554 0.27855461254116426
58428 0.2718521073502119
17498 0.23846847981377187
49766 0.20609474149685167
51841 0.16419794286992165
46566 0.15454153014792624
31530 0.15261423796970064
51780 0.15044151418244725
75624 0.1396790769891436
