Query is the topic title = "television U.S. children"

Doc_ID BM25_Score
26568 0.9423724978047308
59502 0.9164015560710945
58957 0.9112202277715029
60118 0.9000560088125602
16170 0.879155041005256
62536 0.85711146024532
31504 0.7537727258085893
80756 0.7498811386589538
77349 0.7485768572724933
31515 0.7355819245096434
41975 0.6805846115083781
73034 0.6800309554240958
41857 0.57593112262313
40119 0.57593112262313
63056 0.27051794040648947
39433 0.26576153286723814
13484 0.25423276016825486
49907 0.23686015012097744
62835 0.2219939096090163
62836 0.22185662726842553
77102 0.22185662726842553
77104 0.2206286845719098
36601 0.19364661308615255
28455 0.14672668470477074
28440 0.14666669981936123
22961 0.0
14855 0.0
31141 0.0
6635 0.0
7937 0.0
27966 0.0
