Query is the topic title = "Mountain climbing deaths"

Doc_ID BM25_Score
43899 1.3410853709923214
27525 1.2683302041949704
13135 1.1839449535743665
7359 1.1634094327528999
47896 1.1264130750834598
69511 1.0431467049451264
74200 1.0138393492815205
36318 0.949678921566731
19626 0.9347389583090667
12579 0.934503185417989
35258 0.9344853680123322
12658 0.9327179580367366
27535 0.9319713826006502
26257 0.9313089552658916
3364 0.9270270705643868
71648 0.8983532824098123
24598 0.8525326704258842
71904 0.8515064170250608
49230 0.8442069112385642
30016 0.8201962643433269
12855 0.7727538592083966
19705 0.7595497584385755
44236 0.6582098627233595
26578 0.6402341513848814
19669 0.6006948379025588
67280 0.5974523363244076
14752 0.5699311714857037
27814 0.563611979433088
81949 0.4800568371309611
13382 0.47902397058581736
26110 0.3885625143689815
17505 0.382208226560183
24481 0.3772771234246084
24483 0.3678580775492106
24492 0.36049439959778745
35292 0.3301235451408296
12856 0.29961104579534514
13385 0.29632442215274624
19700 0.0
33969 0.0
36435 0.0
5418 0.0
32470 0.0
5410 0.0
33964 0.0
6596 0.0
11633 0.0
81347 0.0
39972 0.0
73106 0.0
