Query is the topic title = "Creutzfeldt-Jakob, mad cow disease"

Doc_ID ModelC_Score
56248 54.44024869478105
56318 54.44024869478105
56045 54.44024869478105
50734 54.44024869478105
67787 50.158430512962866
21088 50.158430512962866
21089 50.158430512962866
65378 50.158430512962866
20785 50.158430512962866
67551 50.158430512962866
77971 50.158430512962866
48174 50.158430512962866
47257 50.158430512962866
49872 50.158430512962866
46942 50.158430512962866
50413 50.158430512962866
22692 50.158430512962866
74775 50.158430512962866
59382 50.158430512962866
20899 50.158430512962866
66012 50.158430512962866
22446 50.158430512962866
59561 50.158430512962866
2552 50.158430512962866
18110 50.158430512962866
64742 50.158430512962866
68024 50.158430512962866
5014 50.158430512962866
67894 50.158430512962866
62056 50.158430512962866
22894 50.158430512962866
60709 50.158430512962866
40341 50.158430512962866
75463 50.158430512962866
37732 50.158430512962866
20892 50.158430512962866
77921 50.158430512962866
50408 50.158430512962866
47714 50.158430512962866
20837 50.158430512962866
20823 50.158430512962866
62620 50.158430512962866
48181 50.158430512962866
48342 50.158430512962866
47663 50.158430512962866
18216 50.158430512962866
62544 50.158430512962866
22407 50.158430512962866
73012 36.36834411936716
30182 36.00835523356555
57866 36.00835523356555
54749 22.218268839969845
67793 22.218268839969845
49889 22.218268839969845
4955 22.218268839969845
38479 22.218268839969845
47078 22.218268839969845
65544 22.218268839969845
25174 22.218268839969845
21110 22.218268839969845
69426 22.218268839969845
58956 22.218268839969845
68513 22.218268839969845
8466 22.218268839969845
36554 22.218268839969845
37729 22.218268839969845
60088 22.218268839969845
82540 22.218268839969845
69536 22.218268839969845
36618 22.218268839969845
54315 22.218268839969845
56066 22.218268839969845
50366 22.218268839969845
7576 22.218268839969845
56055 22.218268839969845
10228 22.218268839969845
59417 22.218268839969845
48268 22.218268839969845
65477 22.218268839969845
59577 22.218268839969845
47003 22.218268839969845
46725 22.218268839969845
56244 22.218268839969845
44872 22.218268839969845
56319 22.218268839969845
35333 22.218268839969845
56253 22.218268839969845
56252 22.218268839969845
47015 22.218268839969845
67886 22.218268839969845
4976 22.218268839969845
67968 22.218268839969845
4973 22.218268839969845
66119 22.218268839969845
60030 22.218268839969845
56150 22.218268839969845
53572 22.218268839969845
58787 22.218268839969845
