Query is the topic title = "Aborigine health"

Doc_ID BM25_Score
21511 0.7078288997436719
19285 0.6691032052707917
25328 0.6425974834083796
74036 0.6279970521924513
65604 0.606054485396248
4528 0.5944897666626915
9981 0.556278856585799
7225 0.5331709279565257
53830 0.516306410231102
30653 0.509754131419192
61262 0.5044866489340277
14377 0.4981041482572205
46194 0.4959729694212725
13147 0.408789407814311
78418 0.3743051365708696
69236 0.36463699323289156
2345 0.15511598677830754
2346 0.15497994513532543
20350 0.15180338712458813
65633 0.15144558972666247
4546 0.14585787976223513
2415 0.1392709235090479
2725 0.13725880562737594
68718 0.13588402132786295
68716 0.13316563496125522
74846 0.13143690790258744
79951 0.12291849893085066
75278 0.11044734786772513
78447 0.10163897271307994
79988 0.10150760725602617
12109 0.06322187849400962
57243 0.0
11302 0.0
