Query is the topic title = "U.S. automobile seat belt"

Doc_ID BM25_Score
67104 1.6665691627919692
10706 1.476090241537822
40234 1.3956226226869017
75738 1.2397981873812616
59095 1.2170576357556253
60141 1.2170576357556253
40292 1.203800929238766
70010 0.9439627817078933
26026 0.8956667339175338
26144 0.8956667339175338
56741 0.8599156016918955
68825 0.6143193354290214
58487 0.6030146327484076
62215 0.5880729514268501
62401 0.5463959565693494
59087 0.3752893325138199
13519 0.23397069619861177
15334 0.23397069619861177
78729 0.0
24839 0.0
24838 0.0
50177 0.0
24747 0.0
50165 0.0
48267 0.0
86898 0.0
49809 0.0
59349 0.0
50190 0.0
5166 0.0
48284 0.0
77429 0.0
