Query is the topic title = "Sea turtle deaths"

Doc_ID JM_Score
66879 -5.477093384636223
85322 -6.30976631152773
81418 -6.644609819413831
80107 -6.675580300007178
61252 -6.702509384116427
80039 -6.781141146803094
46874 -6.798470391017769
74200 -6.88275393176137
4650 -6.91055325520339
78483 -6.964386705791922
78455 -6.990401538621333
39136 -6.99996826955719
82828 -7.072595216947009
21644 -7.138473756566118
27297 -7.269290438200007
49235 -7.274468976748244
52319 -7.305085365424222
85108 -7.307803130488421
53354 -7.383746018282628
78456 -7.427526449937122
55560 -7.454052993396848
81444 -7.468670052615723
77179 -7.617602406670278
5951 -7.62094702013865
81237 -7.632413807113048
62388 -7.683525492782249
49674 -7.745665689325959
30868 -7.82784285574987
65604 -7.848231491276046
33539 -7.854028576287338
56624 -7.891610578722314
13233 -8.060287196328535
22546 -8.164865951490407
50142 -8.17365099919689
48265 -8.176536911524344
3401 -8.64725830403523
63616 -8.64725830403523
54780 -8.64725830403523
23165 -8.64725830403523
24560 -8.64725830403523
30000 -8.64725830403523
74640 -8.64725830403523
11889 -8.64725830403523
28529 -8.64725830403523
15646 -8.64725830403523
21408 -8.64725830403523
11151 -8.64725830403523
51789 -8.64725830403523
15811 -8.64725830403523
47449 -8.64725830403523
