Query is the topic title = "School bus accidents"

Doc_ID JM_Score
78269 -5.611632468335622
59464 -5.6118543276928
85553 -5.876145305305453
70466 -5.904326922124054
78115 -5.975890118283893
83201 -7.199567000559377
5166 -7.299935102785734
58748 -7.313675690428191
53046 -7.466810757040381
68780 -7.528160860091719
41121 -7.664336156349005
64800 -7.6923355850813975
48882 -7.755556178420042
54467 -7.803718854933627
6104 -7.816643898366739
8620 -7.816643898366739
34745 -7.82042760969386
81350 -7.828377634256855
38383 -7.92465951691953
12858 -9.006730659603605
85601 -9.131728266537305
22021 -9.208349381906078
13364 -9.252284383870016
27209 -9.268801249891343
39944 -9.277955152763408
47596 -9.284691580465076
39961 -9.317522759715795
13348 -9.333678912427535
38350 -9.35050195050871
54208 -9.381056860929919
22002 -9.409513441781652
54214 -9.430947232216418
18246 -9.432684108987488
69471 -9.453304364794217
18250 -9.475446229066351
54220 -9.556753698335173
27128 -9.567360690341154
83304 -9.635952423663841
14376 -9.697186350420555
61149 -9.814202413636767
16894 -9.985668913041193
15927 -10.007910678499844
30217 -10.849599238043911
27966 -10.851788249102839
22961 -10.856263042765978
19797 -10.856263042765978
7937 -10.858720937001205
17276 -10.858772944977451
6635 -10.861479884002808
31141 -10.864383267471148
73326 -11.014008585744445
5418 -11.014008585744445
68028 -11.014008585744445
5410 -11.014008585744445
23536 -11.014008585744445
78125 -11.014008585744445
42641 -11.014008585744445
