Query is the topic title = "Economic espionage"

Doc_ID ModelC_Score
62325 36.724387096774194
46974 36.724387096774194
46547 36.724387096774194
39496 35.171394594594595
61780 33.250594594594595
82330 32.1968
22170 25.728387096774195
6146 25.728387096774195
22513 20.636
61329 20.636
82454 11.560800000000002
83167 11.560800000000002
27577 11.560800000000002
80425 11.560800000000002
30647 11.560800000000002
80950 11.560800000000002
77909 11.560800000000002
26847 11.560800000000002
82912 0.0
26642 0.0
18586 0.0
81463 0.0
63261 0.0
