Query is the topic title = "Economic espionage"

Doc_ID JM_Score
46974 -3.2976569269039504
46547 -3.2976569269039504
62325 -4.1351055379194595
61329 -4.940335231962925
6146 -5.042058755984156
61780 -5.276485539423247
22170 -5.3047170465883795
22513 -5.397161692683204
82330 -5.594194774960731
39496 -5.70807123892863
82454 -6.188969260396155
18586 -6.188969260396155
27577 -6.188969260396155
30647 -6.188969260396155
26847 -6.188969260396155
82912 -6.188969260396155
83167 -6.188969260396155
80425 -6.188969260396155
81463 -6.188969260396155
80950 -6.188969260396155
77909 -6.188969260396155
63261 -6.188969260396155
26642 -6.188969260396155
