Query is the topic title = "Indian casino laws"

Doc_ID JM_Score
50020 -7.0074855042002255
58137 -7.187535323481572
48443 -7.519034014191656
61647 -7.57389562078219
52066 -7.639846602476721
76605 -7.662260173012039
43604 -7.99907395724372
38068 -8.016093240578181
46714 -8.035150209820806
5671 -8.083462447652986
79396 -8.271904284279298
77790 -8.88454878006176
44746 -8.890114392299626
53345 -8.918665952450656
15606 -9.094108210838655
61561 -9.156369634716418
75452 -9.166803668937199
29045 -9.171793145449104
35782 -9.184773650602004
81480 -9.243469039386323
80477 -9.33355352351996
62221 -9.376521907692375
9611 -9.407260252633582
57152 -9.441354702234088
20316 -9.585717354427398
17078 -9.585717354427398
44554 -10.09089668284005
62192 -10.094456004346288
65206 -10.09650569508738
79601 -10.101056147530924
67715 -10.101681099901493
70456 -10.101805367027387
86068 -10.120939381671588
3627 -10.231478300184623
6985 -10.231478300184623
14554 -10.231478300184623
19930 -10.231478300184623
21688 -10.231478300184623
39400 -10.231478300184623
22584 -10.231478300184623
4075 -10.231478300184623
58894 -10.231478300184623
11732 -10.231478300184623
28761 -10.231478300184623
8125 -10.231478300184623
11352 -10.231478300184623
