Query is the topic title = "Tourism Great Britain"

Doc_ID BM25_Score
51576 2.3422263981933487
77936 1.7559204877057413
71157 1.7461708044741988
79950 1.56041523078579
59244 1.370330715916972
67107 1.2416987875244971
67411 1.2416987875244971
86459 0.8714216683342842
31404 0.3433371056753202
41791 0.33314992030372625
69377 0.3325852035706644
37330 0.33017033191797646
18297 0.3250019298610265
18529 0.32419416032168197
78164 0.32321392751803096
67673 0.32036130362043225
9462 0.31970186716778737
66686 0.3153019174960533
28185 0.3151834029048513
71159 0.31400313879716
18552 0.3139986410961793
61532 0.31259843773948787
31761 0.3107449371933306
58209 0.3106298229451107
42439 0.3083453165823621
45168 0.3074636874307468
55602 0.3049643577276585
75282 0.30380420800738417
31249 0.300560302327497
31947 0.300560302327497
36212 0.30010164073275986
17930 0.2984991901077796
72535 0.29738761909988004
38356 0.292562846157117
25590 0.29134952282170967
20760 0.26943720830670154
17736 0.2674514806136828
86286 0.2438820375445394
52237 0.2432453172635274
45161 0.23388256994348705
59521 0.22984376385317895
48098 0.2235924416179318
3169 0.21869403081091188
60334 0.2078006720884522
71894 0.08579664760554088
42848 0.08542082370119389
57876 0.08519517441186036
7535 0.0
45642 0.0
8007 0.0
7622 0.0
76772 0.0
23437 0.0
62594 0.0
48786 0.0
47338 0.0
10117 0.0
79823 0.0
63648 0.0
63689 0.0
15865 0.0
