Query is the topic title = "Archaeology discoveries"

Doc_ID BM25_Score
22679 1.0484141717036712
20188 0.8734002605866625
77250 0.7592908761294115
79559 0.7397975821086171
85143 0.7113930341469489
73431 0.6593873570709096
76422 0.6402642301531334
79585 0.635557094649164
74010 0.6064408497730052
79864 0.5714845730894623
71555 0.5555416062172974
79369 0.5553344571868244
86514 0.5495375176302226
82616 0.5494507109763596
78863 0.5416822361938445
74017 0.5383425872355827
71542 0.53729491944981
71543 0.53729491944981
82279 0.5213701405387781
66894 0.520426361100094
82609 0.511395647007561
32034 0.5067504367133395
82598 0.5047340779350854
52940 0.4856823474742576
81084 0.45381651909324366
60110 0.45118241144364835
52741 0.43234029490310083
3541 0.42320683715905166
75243 0.37628923080651505
83291 0.33959954436301404
82679 0.3372083338459098
67922 0.3302325683857803
68718 0.27559603561107676
70303 0.27119380622719347
68716 0.20508015586797904
26903 0.0
24911 0.0
53140 0.0
78749 0.0
13248 0.0
43329 0.0
83284 0.0
51927 0.0
49575 0.0
72816 0.0
49463 0.0
