Query is the topic title = "Illiteracy Arab Africa"

Doc_ID ModelC_Score
6158 9.617299136271932
50474 9.617299136271932
38696 9.617299136271932
54716 9.617299136271932
9382 9.617299136271932
62306 9.617299136271932
28354 9.617299136271932
7397 9.617299136271932
34410 9.617299136271932
45201 9.617299136271932
85424 9.617299136271932
41614 9.617299136271932
86201 9.617299136271932
60740 9.617299136271932
54675 9.440637923401672
83869 9.440637923401672
68798 9.440637923401672
54126 9.440637923401672
26011 9.440637923401672
53188 9.440637923401672
15462 0.0
19908 0.0
39840 0.0
39258 0.0
8092 0.0
48020 0.0
26511 0.0
69372 0.0
