Query is the topic title = "Archaeology discoveries"

Doc_ID JM_Score
20188 -4.469853294381781
22679 -4.504253978452567
71542 -4.715682104565897
71543 -4.715682104565897
71555 -4.729222476303354
85143 -4.768776846646832
77250 -4.836484458888435
74017 -4.85025154077005
82616 -4.858279016428886
79559 -4.881744691043334
79369 -4.917006269016488
78863 -4.93035287104164
86514 -4.944499164650605
76422 -4.96574255910459
79585 -4.976910247244371
66894 -5.009619678124858
52940 -5.042355005049795
73431 -5.043270220204943
82598 -5.047133634323455
82279 -5.049027106969871
52741 -5.065624360371117
82609 -5.072314108663148
79864 -5.11434993693188
32034 -5.1369621512988894
74010 -5.1848855766157005
60110 -5.367765663375444
3541 -5.371449822016507
75243 -5.402778920966858
81084 -5.407264964915743
83291 -5.531439201373155
82679 -5.538563356327676
67922 -5.558654267414566
70303 -5.599684538772239
68718 -5.6884883275851355
68716 -5.810024289281456
26903 -6.030855240255496
24911 -6.030855240255496
53140 -6.030855240255496
78749 -6.030855240255496
13248 -6.030855240255496
43329 -6.030855240255496
83284 -6.030855240255496
51927 -6.030855240255496
49575 -6.030855240255496
72816 -6.030855240255496
49463 -6.030855240255496
