Query is the topic title = "Pig organ transplants"

Doc_ID BM25_Score
71102 1.5473284679422181
67204 1.4315144384148868
50076 1.0347025395975187
41231 1.0114872053739792
62586 0.8966878419024015
58507 0.8914937841434142
54844 0.7438665362447481
9544 0.7419066145610417
79525 0.6546024448363744
81694 0.611089150499887
37425 0.5828959323312699
65692 0.5781506494918456
48566 0.5566620867038476
35853 0.5357032567928895
79033 0.4023826437900565
21113 0.1992453237349356
24839 0.0
24747 0.0
5166 0.0
42485 0.0
73930 0.0
