Query is the topic title = "Environment National Park"

Doc_ID BM25_Score
65284 1.4327652749532942
60155 1.1574110488220941
62292 1.1494692327620992
60221 1.1158588341121738
58503 1.0782854404754176
62212 0.9886833212385505
75561 0.9686131648731748
55848 0.9125155124317235
52215 0.8687340495480349
62213 0.8183144287391538
35053 0.6957318542893476
58514 0.6018516456009367
19505 0.5702893839720709
39864 0.47605260261358073
59351 0.4708790668346351
75471 0.4658234472650166
39972 0.46153674413329376
78720 0.45794053779285204
75641 0.45788873531317587
83965 0.45648248910034955
17505 0.45251632012975485
51691 0.4496844590239346
39883 0.4495327079592033
85236 0.4469547679865489
39304 0.43022227440004235
9954 0.43005130372432837
27814 0.4272788497077734
81592 0.4258342374550443
57150 0.4236319452672471
70026 0.38439968228769833
50327 0.3244162262472229
85214 0.3093525763372129
71517 0.3021554392062099
86878 0.2956810238855986
19480 0.2890093134915978
41320 0.27444838529523324
25765 0.2716261783981924
83429 0.2687866275029604
33060 0.2573327372620263
82226 0.24327730090757393
80497 0.24310971207619902
80643 0.24018902956154725
83314 0.22695480302408835
83315 0.22230483171057305
83332 0.1927081036324479
63259 0.1374438794713925
76612 0.116860898950991
6119 0.10388049731170211
43628 0.09967643860228234
49518 0.0
82966 0.0
47192 0.0
25144 0.0
61475 0.0
61663 0.0
28710 0.0
