Query is the topic title = "Sport Utility Vehicles U.S."

Doc_ID ModelC_Score
5226 479.8009556325185
5225 479.8009556325185
5004 479.8009556325185
2493 479.8009556325185
2494 479.8009556325185
86961 449.96482069541673
86042 449.96482069541673
48148 449.061124057062
49633 449.061124057062
80484 442.8258992133434
80483 442.8258992133434
80884 442.8258992133434
3008 377.2964368893837
5223 372.9023915861618
15744 361.4324408472456
33961 332.80210145168405
40239 322.7540408472456
64966 318.2484651880164
48587 317.58361478408665
51493 306.4924408472456
65210 306.4924408472456
22961 285.9873735360402
31141 285.9873735360402
6635 285.9873735360402
7937 285.9873735360402
27966 285.9873735360402
38229 278.77877625097227
25263 174.07358043259188
17650 174.07358043259188
50202 166.8416333938294
59813 166.8416333938294
28198 154.57241379310346
26711 154.57241379310346
80118 140.44461270417423
40259 133.16524872901897
52175 103.99578940329448
62213 65.95644874395381
