Query is the topic title = "Substance abuse crime"

Doc_ID JM_Score
35104 -7.1041004296967305
79605 -7.300458045170242
41487 -7.639353811027908
43962 -7.828673140716969
19488 -7.930871551402905
42907 -8.10302501340924
8768 -8.13167954919528
46422 -8.295140634824733
83238 -8.371994585879845
48692 -8.398144171723995
58438 -8.509482791701444
34428 -8.614063342435498
76750 -8.685507593872948
76779 -8.686754662056828
15404 -8.69912013690412
3641 -8.80334087432416
59914 -8.828817808930307
3610 -8.86060084073883
55797 -8.874542748232992
60305 -8.91151277469691
54695 -8.961092430408705
60227 -9.026057673200881
11114 -9.040106037110128
25548 -9.04485873540841
37153 -9.052140856223934
19365 -9.061457656317096
82677 -9.098948418557578
55914 -9.193768891353779
61191 -9.224129248380875
12740 -9.252762886802357
43806 -9.276847945843041
72605 -9.289789077292408
84892 -9.29396080160224
58126 -9.481582565496165
26322 -9.607972958242467
73988 -9.710308728997083
70629 -9.871510419466308
5650 -9.871510419466308
25956 -9.871510419466308
22906 -9.871510419466308
72885 -9.871510419466308
78418 -9.871510419466308
70643 -9.871510419466308
64168 -9.871510419466308
52913 -9.871510419466308
9473 -9.871510419466308
