Query is the topic title = "Newspaper circulation decline"

Doc_ID JM_Score
37440 -5.972619468150279
55119 -6.438968178436085
29079 -6.667020335334305
13485 -6.755574565571659
20315 -6.756626875197032
78018 -6.956023539152207
26681 -6.963381262985103
30089 -7.041565963426606
54794 -7.103192540554029
47025 -7.146725783995688
47699 -7.20434779267679
2454 -7.223012147066003
5075 -7.22867791134226
36083 -7.305116556709551
7964 -7.305116556709551
50367 -7.305116556709551
65061 -7.305116556709551
75032 -7.305907828963889
10515 -7.340175527597165
22431 -7.419315350483181
46991 -7.4283325296073635
79476 -7.435522961366132
66425 -7.476354006980559
48085 -7.4946671539628635
70379 -7.513188161883936
78194 -7.5711138404960785
23326 -7.590545020020066
85953 -7.634253511770302
29677 -7.637376115135243
46933 -7.654852967306828
47027 -7.670852635205218
42824 -7.732921723450028
68284 -7.748139133542162
68520 -7.754979461434923
15623 -7.788673460454433
48360 -7.789412323320827
47085 -7.791538346819509
15628 -7.8621969741213125
42609 -7.874716844576488
42697 -7.874716844576488
73790 -7.923600184780717
12873 -7.976955731367209
12881 -7.976955731367209
12875 -7.978851435392787
12874 -7.978851435392787
67235 -7.981209512534072
76835 -8.25943123425741
9382 -8.277270934144545
38305 -8.308318648148443
23436 -8.386225864704302
85067 -8.741909493239577
