Query is the topic title = "China Pakistan nuclear missile"

Doc_ID JM_Score
15074 -6.652388698394839
13294 -6.652388698394839
17004 -6.682235579580187
15415 -6.961517135667136
13309 -7.078590413207986
7320 -7.165803122374845
15410 -7.257356096252188
14556 -7.368234954492186
49980 -7.385749378172595
14772 -7.451742120881348
3885 -7.488268503099963
43938 -7.547092860798591
9820 -7.733199657304714
9819 -7.75235834379717
9384 -7.775005736635379
11445 -7.821168400376751
44187 -7.85794539656535
79604 -7.86128155821933
37711 -7.890192944113791
10675 -7.993198329826254
7289 -8.023744360862343
45221 -8.060950804260244
6604 -8.08389520671134
34792 -8.093621969908078
46229 -8.114335380880561
75621 -8.137706154123993
79669 -8.137706154123993
14439 -8.13859854047448
58913 -8.145606312830038
17857 -8.212719318556179
16992 -8.244234947668271
14486 -8.25672055964554
13221 -8.256882176921227
29645 -8.282509208654371
17782 -8.32802121415688
47899 -8.337669170749852
50029 -8.36856133170977
7730 -8.405302130201225
15288 -8.427165535049024
62800 -8.428225927171948
75389 -8.431264811295545
46302 -8.490239333405853
3868 -8.493869784421804
38684 -8.5135368257011
75560 -8.513540783065663
29520 -8.55544904745397
45050 -8.596062440117787
16632 -8.725671698117305
17787 -8.745102234334897
34744 -8.75159648608947
33391 -8.759358116264455
71564 -8.831561803099751
42245 -8.857311650139197
14655 -8.875691797887686
28141 -9.04816486506654
20412 -9.057390377386103
71726 -9.066269681349695
25392 -9.06991758627332
29535 -9.092617768516224
75327 -9.099053429814173
39215 -9.158220993899263
59764 -9.160750736801548
77009 -9.188023593161521
80049 -9.192483261015118
82630 -9.19785372920435
73898 -9.212070973541012
23121 -9.22346481764595
81408 -9.231293528234763
20858 -9.241507189929635
65688 -9.263426622513226
77066 -9.301823620512716
54296 -9.318421097587908
5140 -9.348273530859984
18345 -9.392099219444544
5108 -9.41255179581406
9993 -9.412910084519108
13518 -9.48439772964401
57102 -9.50416622684213
73326 -10.064968276989312
68028 -10.064968276989312
31141 -10.064968276989312
