Query is the topic title = "Government supported school vouchers"

Doc_ID JM_Score
16841 -8.233896403852226
49023 -9.171794177972943
73731 -9.214564574991437
55891 -9.76451882022734
35782 -9.863038837529196
16723 -9.915258582714534
51441 -9.969448708695854
68829 -10.073810289896443
8085 -10.150698345710452
6409 -10.240246584717193
7914 -10.251178234657642
76556 -10.270344487592403
6386 -10.36853314122405
31281 -10.5677880987621
76481 -10.572342352694829
32963 -10.586635605965204
53259 -10.588454621380494
32528 -10.594745339872976
50516 -10.606913857515021
86068 -10.616846183195477
47424 -10.625663069219456
41521 -10.627189066026087
56686 -10.633860231555726
2800 -10.647108608515127
67135 -10.74722937439293
70619 -11.221068116173386
44597 -11.244739012818998
70606 -11.280350818894497
59301 -11.296896478395476
46632 -11.308428871287235
3648 -11.315829846109901
61487 -11.327398709345449
49731 -11.368993179369028
70854 -11.392888373087894
55974 -11.394623496703522
19526 -11.40058923084872
75558 -11.403096217342613
6399 -11.442704570427994
53364 -11.449278538911235
61644 -11.465032726187943
41355 -11.46926262082327
67169 -11.496177151254095
64336 -11.504484005018963
25029 -11.871583710172315
