Query is the topic title = "Rescue of kidnapped children"

Doc_ID BM25_Score
11930 0.8037347022923835
11923 0.7935683290717774
11481 0.7627162470909841
6636 0.7428332923677341
49815 0.7395690749332429
7502 0.7387915789050226
3837 0.7304819219801153
12812 0.7285606311951893
11485 0.7192947763673332
3827 0.703844154827996
12479 0.6975829342057349
15077 0.6926285804165504
4306 0.6915459725564885
65394 0.6915117552474637
3833 0.6895064601872369
25205 0.687687478383221
8333 0.682227260454585
76690 0.6738796927570498
75949 0.6681947817032733
11960 0.6667641789649689
15082 0.6664979246899281
20766 0.6652519872444347
4881 0.6597588970915602
73762 0.6517248161887683
29894 0.6514856621910006
29904 0.6512792301107868
30486 0.6498683513456684
13342 0.6475427173856465
11979 0.6407947156928322
27870 0.6389638802844169
29906 0.6326463898918536
9703 0.6310606215480439
33172 0.6300855451236527
27384 0.6293036880601796
8327 0.6285105376609689
25699 0.6279626551420661
65306 0.6278244301602078
68419 0.6278244301602078
21895 0.6255782765000251
29908 0.6254293465104845
28662 0.6228782928696984
4310 0.6211225394511898
16954 0.620091249458697
73614 0.6195593820947566
76766 0.6194121738103228
4439 0.6113047133939213
73598 0.6094870415471143
35396 0.6087121503864132
38442 0.6069433910599947
22690 0.6051859604823431
19601 0.6037359005248156
25096 0.6030072785147894
13335 0.6019930348303479
39349 0.6019498335107452
20688 0.6017558602088801
13320 0.5992377154369705
15200 0.5989245135016372
20127 0.597808045448774
17619 0.5977172878124619
19615 0.5908309481082507
6503 0.5880075682695145
73706 0.5869751675130157
17517 0.5860046654128818
19599 0.5820722925914421
25100 0.5811013162900035
24490 0.5799339174643501
20133 0.5771999545322494
44163 0.5745991419937866
53560 0.5654653780796549
58755 0.5650771490475145
8455 0.5508035289254184
16897 0.5466509202802126
13345 0.5311091196354258
6534 0.5294722850603669
24485 0.526598571312745
73746 0.5242536072819326
4395 0.5234026656720259
14707 0.5223921429131595
4762 0.5168375822039589
7118 0.5148876434801057
53515 0.5089388470928277
53469 0.5066512505037614
13313 0.5028422242330272
3976 0.49864114395791165
16899 0.4982508768333424
53682 0.49247389519794116
49884 0.4917660001236215
67280 0.48783286223451294
9591 0.46179167648397346
19224 0.45606271366310086
6793 0.45591895368274665
77310 0.4532258082201909
26611 0.4525683047576531
13332 0.4517464455772606
12825 0.45105240495477494
20160 0.4450227555387726
5862 0.44363298764888515
54745 0.44021063557712803
7115 0.4379376163288593
61689 0.43686131196883604
6497 0.4367549451989159
6498 0.4344821388713165
9790 0.43189052566074015
36447 0.4287130125933445
73641 0.4238899391929179
71001 0.4216325332675557
73320 0.4208764771845977
29935 0.42064814362052017
3835 0.4198188727113712
26603 0.417282297748034
3834 0.41694199673135257
22751 0.4109573647712578
20199 0.40871856564654185
4358 0.40567394190581574
29913 0.4044858582550406
79021 0.40314105476652023
24498 0.4005924314865278
19634 0.39922642075569953
81731 0.3943883329957709
46736 0.3939197971555669
51210 0.3939197971555669
54762 0.3852422542559607
29911 0.38449341614337607
24550 0.3837207223205759
27386 0.3789661780267298
56829 0.37576978876234846
33668 0.37095952313968067
23377 0.36991351382843707
20156 0.3697373847494305
19781 0.3697373847494305
44865 0.3676360001207436
13314 0.3673189361820357
3828 0.3671359586321951
17587 0.36480197806097125
53502 0.36306120789066026
30456 0.36018433508960235
20201 0.35878757041837883
71368 0.35818584433461853
25103 0.34753678430276475
14713 0.3365518306961929
3972 0.32824542135087204
26598 0.32207586212567857
44237 0.3144380709315609
56149 0.31420609910919756
43392 0.31118947259232205
53523 0.31006026237869033
27892 0.30590948447485233
24515 0.3052937787801726
49856 0.30446526567907467
64626 0.2987369663860562
33203 0.2981844141547623
65364 0.2957142889370431
47551 0.2874832250779017
44758 0.2574235619685258
24494 0.24489890185735616
25824 0.24489890185735616
28657 0.23543662688859499
64657 0.23373798765924075
53721 0.22441314480767238
41594 0.2063115817552057
16922 0.18940856872714948
26080 0.15939859534912493
26582 0.15886159418540186
9726 0.1544420426613937
85438 0.13699446692624753
19033 0.1355926997265217
65036 0.1341564257011844
37078 0.13268872666886883
65446 0.13261126342577634
26113 0.1303668474164599
29920 0.12709623282639163
20705 0.12709623282639163
64664 0.1223094171846245
11083 0.11561059714104249
3265 0.11456482167880787
66107 0.09455127531985559
39895 0.09261530932983394
64645 0.09062714689512633
42529 0.08941153489473536
70668 0.08941153489473536
39893 0.08878474580887774
46832 0.0
22961 0.0
16390 0.0
37688 0.0
56040 0.0
6735 0.0
17609 0.0
31141 0.0
39939 0.0
6635 0.0
7937 0.0
50641 0.0
27966 0.0
